text,author,is_ai,predicted_prob,predicted_label,correct,p_xgb,p_ffnn,p_bert,disagreement
"in this manner. I am as rickety as a hackney-coach, I’m as sleepy as laudanum, my lines is strained to that degree that I shouldn’t know, if it wasn’t for the pain in ’em, which was me and which somebody else, yet I’m none the better for it in pocket; and it’s my suspicion that you’ve been at it from morning to night to prevent me from being the better for it in pocket, and I won’t put up with it, Aggerawayter, and what do you say now!” Growling, in addition, such phrases as “Ah! yes! You’re religious, too. You wouldn’t put yourself in opposition to the interests of your husband and child, would you? Not you!” and throwing off other sarcastic sparks from the whirling grindstone of his indignation, Mr. Cruncher betook himself to his boot-cleaning and his general preparation for business. In the meantime, his son, whose head was garnished with tenderer spikes, and whose young eyes stood close by one another, as his father’s did, kept the required watch upon his mother. He greatly disturbed that poor woman at intervals, by darting out of his sleeping closet, where he made his toilet, with a suppressed cry of",Charles Dickens,0,0.02596854571311269,0,True,0.0001885022793430835,0.00020940056128893048,0.07750773429870605,0.03644371074438464
"The man, a Mr. Silas Blackwood of dubious reputation regarding Peruvian guano, laid a heavy, travel-worn cloak upon the mahogany table. It smelled faintly of woodsmoke and something… sharper. He did not meet my companion’s gaze, preferring to fix his attention upon the intricate grain of the wood.

“There are three hundred pounds in gold, sovereign mostly, and seven hundred in notes,” he said, his voice a reedy tremor. “As agreed. For discretion, naturally.”

My companion, with a swift, economical movement, scribbled a receipt upon a sheet torn from his notebook. The script was precise, almost surgical in its neatness. He did not bother with pleasantries. Such were wasted upon men like Blackwood. 

“The matter concerning the missing ledger, then?” he inquired, his tone devoid of inflection.

Blackwood swallowed audibly. “Destroyed. Utterly. As you requested.”

A flicker, barely perceptible, crossed my companion’s features. It was not satisfaction, precisely, but a cold, calculating acknowledgement of a task completed. The cloak remained, a silent witness to a transaction best left unexamined by the light of day.",Arthur Conan Doyle,1,0.9440129200617472,1,True,0.9451408386230469,0.9997864961624146,0.8871114253997803,0.04600631871856918
"The gentleman, a Mr. Alistair Finch, presented a study in restrained discomfort. He fidgeted with his watch-chain, attempting, I observed, to distract from the state of his boots. A common enough tactic, yet a revealing one. I gestured towards the hearth, offering warmth, but my gaze remained fixed upon the leather.

“Remarkable, Finch,” I remarked, my voice a low rumble. “The wear upon the edges of the sole. Not the even abrasion of pavement, mind you, but a distinct, almost desperate scraping. And observe the residue – not merely mud, but a tenacious, clay-like substance, deeply embedded, yet *removed* in patches.”

He stammered a protest, something about a country walk. A transparent fabrication. 

“Hence, you see, my double deduction that you had been out in vile weather, and that you attempted, with some urgency, to cleanse your footwear *after* the fact. The pattern suggests a field, recently ploughed, perhaps. And the frantic nature of the scraping… a desire to conceal your excursion. A clandestine meeting, perhaps? Or a hasty retreat from something less savoury than a simple stroll?” 

His face paled. The game, as they say, was afoot.",Arthur Conan Doyle,1,0.9611370960871378,1,True,0.9563124179840088,0.9999664425849915,0.9271324276924133,0.02992943445776173
"It was not in front. Then I rang the bell, and, as I hoped, the assistant answered it. We have had some skirmishes, but we had never set eyes upon each other before. I hardly looked at his face. His knees were what I wished to see. You must yourself have remarked how worn, wrinkled, and stained they were. They spoke of those hours of burrowing. The only remaining point was what they were burrowing for. I walked round the corner, saw the City and Suburban Bank abutted on our friend’s premises, and felt that I had solved my problem. When you drove home after the concert I called upon Scotland Yard and upon the chairman of the bank directors, with the result that you have seen.” “And how could you tell that they would make their attempt to-night?” I asked. “Well, when they closed their League offices that was a sign that they cared no longer about Mr. Jabez Wilson’s presence—in other words, that they had completed their tunnel. But it was essential that they should use it soon, as it might be discovered, or the bullion might be removed. Saturday would suit them better than any other day,",Arthur Conan Doyle,0,0.01795471906052626,0,True,0.0009415419772267342,6.021354693075409e-06,0.052916593849658966,0.02472472873173794
"The gaslight in Baker Street burned with a fierce, almost clinical intensity, illuminating every dust mote dancing in the air of the sitting room. It was a brilliance quite necessary, I gathered, for even as my gaze rose from the worn Persian rug, I observed his tall, spare figure pass twice in a dark silhouette against the drawn blind. He was pacing, a restless energy radiating from him even in shadow. 

A half-smoked briar wood pipe lay abandoned on the mantelpiece, beside a curious collection of geological specimens and a tarnished Persian dagger. The air, thick with the scent of tobacco and something faintly chemical, hinted at a recent, and undoubtedly complex, experiment. 

“Remarkable, isn’t it, Watson?” he finally remarked, without turning. His voice, though low, possessed a cutting clarity. “The human mind, when confronted with a particularly knotty problem, often manifests its turmoil in purely physical exertion. Observe the pattern – seven paces to the window, a brief pause, then five back towards the hearth. A precise, if unconscious, rhythm.”

He stopped, the silhouette vanishing. “The matter of the missing ornithologist, you see, is proving…singularly resistant to resolution.”",Arthur Conan Doyle,1,0.9568353692690531,1,True,0.9824726581573486,0.9997629523277283,0.8882704973220825,0.04899384190523625
"from Defarge. And so, under a short grove of feebler and feebler over-swinging lamps, out under the great grove of stars. Beneath that arch of unmoved and eternal lights; some, so remote from this little earth that the learned tell us it is doubtful whether their rays have even yet discovered it, as a point in space where anything is suffered or done: the shadows of the night were broad and black. All through the cold and restless interval, until dawn, they once more whispered in the ears of Mr. Jarvis Lorry--sitting opposite the buried man who had been dug out, and wondering what subtle powers were for ever lost to him, and what were capable of restoration--the old inquiry: “I hope you care to be recalled to life?” And the old answer: “I can’t say.” The end of the first book. Book the Second--the Golden Thread CHAPTER I. Five Years Later Tellson’s Bank by Temple Bar was an old-fashioned place, even in the year one thousand seven hundred and eighty. It was very small, very dark, very ugly, very incommodious. It was an old-fashioned place, moreover, in the moral attribute that the partners in the House were proud of",Charles Dickens,0,0.025532253940279286,0,True,0.013466679491102695,0.00224979012273252,0.06088029220700264,0.025410857374422557
"The chill November fog clung to Baker Street like a shroud, mirroring the disquiet that settled upon my companion. Two cases, seemingly disparate – a pilfered emerald necklace from Lady Ashworth, and the unsettling disappearance of Professor Eldridge’s prize-winning orchid – had, upon closer inspection, become inextricably linked. Yet, it was not the crimes themselves, ingenious though they were, which lent this affair its peculiar weight.

No, it was the client. Lord Harrington, a man whose lineage stretched back to the very foundations of the realm, possessed a composure that bordered on glacial. He spoke not of monetary loss, but of *principle*. The orchid, it transpired, contained a unique pollen, vital to a botanical experiment of national importance. The necklace, a mere distraction, a flamboyant misdirection.

The nature of the case, therefore, shifted. We were no longer dealing with common thieves, but with an intelligence capable of understanding, and exploiting, matters of state. A subtle arrogance permeated the investigation, a sense that we were not merely solving a crime, but unraveling a conspiracy woven within the very fabric of London society. The game, as they say, was afoot, but this time, the stakes were considerably higher.",Arthur Conan Doyle,1,0.9708516001701355,1,True,0.985082745552063,0.9998491406440735,0.92762291431427,0.031156070212423195
"the hill. “After that there gallop from Temple Bar, old lady, I won’t trust your fore-legs till I get you on the level,” said this hoarse messenger, glancing at his mare. “‘Recalled to life.’ That’s a Blazing strange message. Much of that wouldn’t do for you, Jerry! I say, Jerry! You’d be in a Blazing bad way, if recalling to life was to come into fashion, Jerry!” CHAPTER III. The Night Shadows A wonderful fact to reflect upon, that every human creature is constituted to be that profound secret and mystery to every other. A solemn consideration, when I enter a great city by night, that every one of those darkly clustered houses encloses its own secret; that every room in every one of them encloses its own secret; that every beating heart in the hundreds of thousands of breasts there, is, in some of its imaginings, a secret to the heart nearest it! Something of the awfulness, even of Death itself, is referable to this. No more can I turn the leaves of this dear book that I loved, and vainly hope in time to read it all. No more can I look into the depths of this unfathomable",Charles Dickens,0,0.11429328555224484,0,True,0.006238006986677647,0.9826033115386963,0.07413486391305923,0.44512346744655173
"“Good heavens, Miss Elara,” I remarked, observing the relentless clatter emanating from the small study, “sight it is a little trying to do so much typewriting?”

“I did at first,” she answered, her fingers a blur across the keys, “but now I know where the letters are without looking.” Then, a pause, the rhythmic tapping ceasing abruptly. She swivelled in her chair, a peculiar glint in her grey eyes. “It is not the *volume* of work, you see, but the *nature* of it that occupies my thoughts.”

She gestured to a stack of meticulously transcribed letters, each bearing a different, oddly specific postmark – Penzance, Whitby, a remote village in the Scottish Highlands. “These are all correspondences received by the late Professor Armitage, a man of… eccentric habits. His niece believes he was on the trail of something significant, a pattern perhaps, hidden within the mundane details of everyday life.”

A faint scent of lavender and something metallic – ink, undoubtedly – hung in the air. “She fears foul play, naturally. And has engaged my services to decipher what the Professor was attempting to unravel. A curious case, wouldn’t you agree? A web spun not of deceit, but of… geography.”",Arthur Conan Doyle,1,0.9755289587293648,1,True,0.7586134672164917,0.9999058246612549,0.9233986735343933,0.10068074413491014
"up. “‘That would suit me very well,’ said I. ‘And the pay?’ “‘Is £ 4 a week.’ “‘And the work?’ “‘Is purely nominal.’ “‘What do you call purely nominal?’ “‘Well, you have to be in the office, or at least in the building, the whole time. If you leave, you forfeit your whole position forever. The will is very clear upon that point. You don’t comply with the conditions if you budge from the office during that time.’ “‘It’s only four hours a day, and I should not think of leaving,’ said I. “‘No excuse will avail,’ said Mr. Duncan Ross; ‘neither sickness nor business nor anything else. There you must stay, or you lose your billet.’ “‘And the work?’ “‘Is to copy out the _Encyclopædia Britannica_. There is the first volume of it in that press. You must find your own ink, pens, and blotting-paper, but we provide this table and chair. Will you be ready to-morrow?’ “‘Certainly,’ I answered. “‘Then, good-bye, Mr. Jabez Wilson, and let me congratulate you once more on the important position which you have been fortunate enough to gain.’ He bowed me out of the room and I went home with my assistant, hardly",Arthur Conan Doyle,0,0.022137950025353348,0,True,0.00014758339966647327,3.383872171980329e-05,0.06623242795467377,0.031179538935627152
"The fog, a greasy, yellow shroud, clung to Baker Street with a tenacity most unsettling. I had been pursuing a shadow – a fleeting glimpse of a man answering the description of Silas Blackwood, suspected of diverting funds from the East India Company. A foolish haste, I confess, seized me. I rushed forward, eager to cut off his presumed route down the alley, and found myself, with a most undignified thump, sprawling amongst refuse and discarded orange peel.

I clapped my hand to my face, discovering a blossoming warmth upon my knuckles. A piteous spectacle, indeed. A passing urchin stifled a giggle. “An old trick,” a voice, dry as parchment, observed from the gloom. It was Inspector Gregson, naturally. 

“That also I could fathom,” I replied, attempting to regain some semblance of composure. The alley was too narrow for a proper pursuit, and Blackwood, a man of considerable cunning, would have anticipated such a clumsy intervention. 

“Then they *car*ried him out,” Gregson continued, nodding towards a waiting hansom. “Two burly fellows. Disappeared towards the docks. A pre-arranged conveyance, I suspect.” The game, it seemed, was afoot, though decidedly not in my favour.",Arthur Conan Doyle,1,0.9459306796391805,1,True,0.9169302582740784,0.99998939037323,0.9208723902702332,0.03825914492718923
"a tangle of shaggy wrapper, flapping hat, and muddy legs, was rather like a larger sort of dog. “There will be a packet to Calais, tomorrow, drawer?” “Yes, sir, if the weather holds and the wind sets tolerable fair. The tide will serve pretty nicely at about two in the afternoon, sir. Bed, sir?” “I shall not go to bed till night; but I want a bedroom, and a barber.” “And then breakfast, sir? Yes, sir. That way, sir, if you please. Show Concord! Gentleman’s valise and hot water to Concord. Pull off gentleman’s boots in Concord. (You will find a fine sea-coal fire, sir.) Fetch barber to Concord. Stir about there, now, for Concord!” The Concord bed-chamber being always assigned to a passenger by the mail, and passengers by the mail being always heavily wrapped up from head to foot, the room had the odd interest for the establishment of the Royal George, that although but one kind of man was seen to go into it, all kinds and varieties of men came out of it. Consequently, another drawer, and two porters, and several maids and the landlady, were all loitering by accident at various points of the road",Charles Dickens,0,0.026446135835916113,0,True,0.013382237404584885,0.00021229161939118057,0.06574387848377228,0.028303077581882448
"The fellow, a wiry man named Hollis with a face perpetually smudged with coal-dust, adjusted the leather strap about his waist – a grim necessity, it was, for it held not a gentleman’s fob watch, nor a purse of coin, but a rather substantial length of chain. A chain, mind you, not for adornment, but for purpose. He’d not speak of *what* purpose, not to a soul, not even the damp stones of this forgotten tunnel. 

His gaze, sharp as a flint, flickered about the cavernous space, then dropped to a smaller chest beneath his seat, fashioned from rough-hewn wood and bound with iron. Within resided the tools of his peculiar trade: a few smith’s implements, blackened with use, a pair of sputtering torches to wrestle back the encroaching darkness, and, most vital of all, a tinder-box. 

A desperate hope clung to the flint within, a fragile spark against the overwhelming gloom. For Hollis knew, with a certainty that chilled him to the bone, that tonight’s work demanded not merely strength of arm, but a delicate touch, and a prayer whispered to whatever powers might yet linger in these forsaken depths.",Charles Dickens,1,0.9596230189005533,1,True,0.952299177646637,0.9999815225601196,0.9265883564949036,0.030406887315250604
"The fog, a greasy, yellow beast, clung to the cobbled streets like a pauper to a crust. Old Man Hemlock, a watchman whose face resembled a particularly mournful prune, shivered despite his thick coat, and regarded the approaching figure with a suspicion born of decades spent observing London’s shadowed corners. A young woman, barely more than a girl, with eyes that held a sorrow too vast for her years, halted before him.

“Pray, sir,” she breathed, her voice a fragile thing, “do you know of a gentleman… connected with Tellson’s Bank?”

Hemlock, accustomed to requests of a less reputable nature, narrowed his gaze. “Tellson’s, eh? A solid institution. Not much frivolity there.”

“It is… of utmost importance,” she insisted, clutching a worn shawl tighter. “My… my guardian. He was instructed to expect a message. He is to be informed, should a gentleman from Tellson’s enquire, that I… I only ask for a gentleman from Tellson’s Bank. Please to let me know.” 

Hemlock, touched by a flicker of genuine distress, nodded slowly. “Aye. I’ll keep a lookout. A grim place, Tellson’s. But a reliable one, for all that.”",Charles Dickens,1,0.9521064758300781,1,True,0.9694827198982239,0.9999980926513672,0.8868386149406433,0.04780318847369759
"The fog, as is so often the case in this city, clung to the cobbled streets like a shroud. It was within the smoky confines of the Diogenes Club, however, that I encountered a puzzle far more perplexing than any wrought by London’s criminal element. She was introduced simply as Miss Elara Vane, and possessed a beauty that could halt a man’s breath – a face sculpted with the grace of a Renaissance Madonna. Yet, it was her eyes that held the true fascination. They were not soft, nor yielding, but possessed a glint of tempered steel.

A distraught solicitor, Mr. Abernathy, had sought my counsel. His client, a wealthy industrialist, lay upon his deathbed, consumed not by illness, but by a singular, baffling declaration. “Rather than I should marry another woman,” he’d rasped, “I bequeath all to Miss Vane.” 

Abernathy suspected undue influence, a romantic entanglement. I suspected something…different. Miss Vane spoke with a precision that bordered on the mechanical, her logic unassailable. She possessed no warmth, no flutter of feminine coyness. Only a cold, calculating intellect. It was, I realised, not a woman’s heart that beat within that exquisite frame, but a soul forged in the fires of unwavering resolve – a soul of steel, indeed.",Arthur Conan Doyle,1,0.9669524827503497,1,True,0.7012919187545776,0.9999726414680481,0.8911161422729492,0.12342030598820812
"one name who had been drinking in the wine-shop. “I forgot them in the surprise of your visit,” explained Monsieur Defarge. “Leave us, good boys; we have business here.” The three glided by, and went silently down. There appearing to be no other door on that floor, and the keeper of the wine-shop going straight to this one when they were left alone, Mr. Lorry asked him in a whisper, with a little anger: “Do you make a show of Monsieur Manette?” “I show him, in the way you have seen, to a chosen few.” “Is that well?” “_I_ think it is well.” “Who are the few? How do you choose them?” “I choose them as real men, of my name--Jacques is my name--to whom the sight is likely to do good. Enough; you are English; that is another thing. Stay there, if you please, a little moment.” With an admonitory gesture to keep them back, he stooped, and looked in through the crevice in the wall. Soon raising his head again, he struck twice or thrice upon the door--evidently with no other object than to make a noise there. With the same intention, he drew the key across it,",Charles Dickens,0,0.025309120149662096,0,True,0.007020053919404745,0.007790897972881794,0.06111640855669975,0.025321532042081964
"your hair is light red, or dark red, or anything but real bright, blazing, fiery red. Now, if you cared to apply, Mr. Wilson, you would just walk in; but perhaps it would hardly be worth your while to put yourself out of the way for the sake of a few hundred pounds.’ “Now, it is a fact, gentlemen, as you may see for yourselves, that my hair is of a very full and rich tint, so that it seemed to me that if there was to be any competition in the matter I stood as good a chance as any man that I had ever met. Vincent Spaulding seemed to know so much about it that I thought he might prove useful, so I just ordered him to put up the shutters for the day and to come right away with me. He was very willing to have a holiday, so we shut the business up and started off for the address that was given us in the advertisement. “I never hope to see such a sight as that again, Mr. Holmes. From north, south, east, and west every man who had a shade of red in his hair",Arthur Conan Doyle,0,0.028889431171895314,0,True,0.0006730291643179953,0.03101757913827896,0.05497768521308899,0.02222079622739244
"time. You have heard me remark that the strangest and most unique things are very often connected not with the larger but with the smaller crimes, and occasionally, indeed, where there is room for doubt whether any positive crime has been committed. As far as I have heard, it is impossible for me to say whether the present case is an instance of crime or not, but the course of events is certainly among the most singular that I have ever listened to. Perhaps, Mr. Wilson, you would have the great kindness to recommence your narrative. I ask you not merely because my friend Dr. Watson has not heard the opening part but also because the peculiar nature of the story makes me anxious to have every possible detail from your lips. As a rule, when I have heard some slight indication of the course of events, I am able to guide myself by the thousands of other similar cases which occur to my memory. In the present instance I am forced to admit that the facts are, to the best of my belief, unique.” The portly client puffed out his chest with an appearance of some little pride and",Arthur Conan Doyle,0,0.03921369959910711,0,True,0.03716951236128807,0.011033933609724045,0.0694376528263092,0.023886992704257495
"no sagacity could have solved. They tried speaking to him; but, he was so confused, and so very slow to answer, that they took fright at his bewilderment, and agreed for the time to tamper with him no more. He had a wild, lost manner of occasionally clasping his head in his hands, that had not been seen in him before; yet, he had some pleasure in the mere sound of his daughter’s voice, and invariably turned to it when she spoke. In the submissive way of one long accustomed to obey under coercion, he ate and drank what they gave him to eat and drink, and put on the cloak and other wrappings, that they gave him to wear. He readily responded to his daughter’s drawing her arm through his, and took--and kept--her hand in both his own. They began to descend; Monsieur Defarge going first with the lamp, Mr. Lorry closing the little procession. They had not traversed many steps of the long main staircase when he stopped, and stared at the roof and round at the walls. “You remember the place, my father? You remember coming up here?” “What did you say?” But, before she could repeat",Charles Dickens,0,0.01874601372158698,0,True,5.892190529266372e-05,0.00013777425920125097,0.05604134500026703,0.026371801301305363
"“Left this morning with her husband by the 5:15 train from Charing Cross for the Continent.”

“What!” I observed my companion stagger back, a most unusual display of agitation for a man so rigorously devoted to the cold logic of deduction. His face, normally a study in composed observation, was momentarily bleached of colour, the keen grey eyes clouded with something akin to…chagrin?

“The 5:15, Watson! Precisely. A seemingly innocuous detail, relayed by a breathless porter just moments ago. Observe, the man mentioned a peculiar bouquet – jasmine and something…metallic. She favours jasmine, you recall, but the metallic tang…that suggests a hurried application of a restorative, perhaps even a stimulant.”

He paced the room, a restless predator denied its quarry. “All my calculations, all my carefully laid plans, predicated on her remaining within the city’s embrace! The subtle shifts in her correspondence, the increased frequency of visits to the milliner…all pointed to a clandestine rendezvous *here*. The Continent! It throws everything into disarray. A swift departure, a deliberate obfuscation. This, Watson, is no mere holiday.” 

He stopped, his gaze fixing on the swirling smoke from his pipe. “This, my dear fellow, is a flight.”",Arthur Conan Doyle,1,0.9653834303220113,1,True,0.9811868667602539,0.9999818205833435,0.9149816036224365,0.03645609846828095
"HOLMES *** The Adventures of Sherlock Holmes by Arthur Conan Doyle Contents I. A Scandal in Bohemia II. The Red-Headed League III. A Case of Identity IV. The Boscombe Valley Mystery V. The Five Orange Pips VI. The Man with the Twisted Lip VII. The Adventure of the Blue Carbuncle VIII. The Adventure of the Speckled Band IX. The Adventure of the Engineer’s Thumb X. The Adventure of the Noble Bachelor XI. The Adventure of the Beryl Coronet XII. The Adventure of the Copper Beeches I. A SCANDAL IN BOHEMIA I. To Sherlock Holmes she is always _the_ woman. I have seldom heard him mention her under any other name. In his eyes she eclipses and predominates the whole of her sex. It was not that he felt any emotion akin to love for Irene Adler. All emotions, and that one particularly, were abhorrent to his cold, precise but admirably balanced mind. He was, I take it, the most perfect reasoning and observing machine that the world has seen, but as a lover he would have placed himself in a false position. He never spoke of the softer passions, save with a gibe and a sneer. They were admirable things",Arthur Conan Doyle,0,0.2859916407372192,0,True,0.048099979758262634,0.5641005039215088,0.5949459075927734,0.2508316054544197
"knowing what to say or do, I was so pleased at my own good fortune. “Well, I thought over the matter all day, and by evening I was in low spirits again; for I had quite persuaded myself that the whole affair must be some great hoax or fraud, though what its object might be I could not imagine. It seemed altogether past belief that anyone could make such a will, or that they would pay such a sum for doing anything so simple as copying out the _Encyclopædia Britannica_. Vincent Spaulding did what he could to cheer me up, but by bedtime I had reasoned myself out of the whole thing. However, in the morning I determined to have a look at it anyhow, so I bought a penny bottle of ink, and with a quill-pen, and seven sheets of foolscap paper, I started off for Pope’s Court. “Well, to my surprise and delight, everything was as right as possible. The table was set out ready for me, and Mr. Duncan Ross was there to see that I got fairly to work. He started me off upon the letter A, and then he left me; but he would drop",Arthur Conan Doyle,0,0.019401250312512275,0,True,4.223589348839596e-05,0.000659990357235074,0.057501524686813354,0.026942142771652213
"The damp clung to the cobbles like a persistent creditor, mirroring the chill in young Timothy’s heart as he observed his mother, Mrs. Cruncher, attempting a particularly ambitious pirouette. She was, bless her stout form, not built for such airy displays. A wobble, a gasp, and a decidedly ungraceful descent followed.

“You are going to flop, mother!” Timothy declared, with the bluntness only a child possessed, and a mischievous glint already forming in his eye. He then let loose a piercing cry, “Halloa, father!” 

Before Mr. Cruncher, returning from some undisclosed, and likely unsavoury, employment, could even fully register the alarm, Timothy darted back into the room, a grin splitting his face wide enough to reveal a missing front tooth. 

“False alarm, Papa!” he chirped, dodging a raised hand. “Just observing Mother’s… *artistic endeavours*.”

Mr. Cruncher, a man whose countenance suggested a perpetual state of simmering discontent, merely grunted. Mrs. Cruncher, dusting herself off with a dignity somewhat undermined by her flushed cheeks, fixed her son with a look that promised retribution. The air, thick with coal smoke and familial exasperation, settled once more upon the humble dwelling.",Charles Dickens,1,0.966710646947225,1,True,0.9857065081596375,0.9999880194664001,0.9144374132156372,0.037419768526535085
"between the Concord and the coffee-room, when a gentleman of sixty, formally dressed in a brown suit of clothes, pretty well worn, but very well kept, with large square cuffs and large flaps to the pockets, passed along on his way to his breakfast. The coffee-room had no other occupant, that forenoon, than the gentleman in brown. His breakfast-table was drawn before the fire, and as he sat, with its light shining on him, waiting for the meal, he sat so still, that he might have been sitting for his portrait. Very orderly and methodical he looked, with a hand on each knee, and a loud watch ticking a sonorous sermon under his flapped waist-coat, as though it pitted its gravity and longevity against the levity and evanescence of the brisk fire. He had a good leg, and was a little vain of it, for his brown stockings fitted sleek and close, and were of a fine texture; his shoes and buckles, too, though plain, were trim. He wore an odd little sleek crisp flaxen wig, setting very close to his head: which wig, it is to be presumed, was made of hair, but which looked far more as though",Charles Dickens,0,0.030800669820384458,0,True,0.00034673919435590506,0.366732656955719,0.0728839635848999,0.15841132964948423
"The November air, a damp and grasping thing, clung to the skirts of Miss Elara Thistlewick and Mr. Silas Blackwood as the Royal Mail coach shuddered to a halt. A broken axle, the guard declared with a mournful shake of his head, and repairs would consume a goodly portion of the afternoon. Thus, they were thrown, quite against their inclinations, into close company with the conveyance and, more distressingly, with each other. 

Old Man Hemlock, a purveyor of dubious remedies and even more dubious tales, completed the unfortunate trio. He’d taken immediate possession of the warmest spot near the coach’s wheel, muttering about rheumatics and the wickedness of damp. 

A most awkward silence descended. If any one of the three had had the hardihood to propose to another to walk on a little ahead, to seek respite from this enforced intimacy, it would have been gratefully accepted. But Miss Thistlewick, though possessed of a spirit, was a lady, and Mr. Blackwood, though a gentleman, was afflicted with a shyness bordering on paralysis. Hemlock, meanwhile, seemed quite content to observe their discomfort with a knowing glint in his watery eye, occasionally offering a cough that sounded suspiciously like a chuckle. The afternoon stretched before them, a bleak and unforgiving prospect.",Charles Dickens,1,0.9386120637257894,1,True,0.9175752401351929,0.9998657703399658,0.8983951807022095,0.04401500577791544
"level of intuition, until those who were unacquainted with his methods would look askance at him as on a man whose knowledge was not that of other mortals. When I saw him that afternoon so enwrapped in the music at St. James’s Hall I felt that an evil time might be coming upon those whom he had set himself to hunt down. “You want to go home, no doubt, Doctor,” he remarked as we emerged. “Yes, it would be as well.” “And I have some business to do which will take some hours. This business at Coburg Square is serious.” “Why serious?” “A considerable crime is in contemplation. I have every reason to believe that we shall be in time to stop it. But to-day being Saturday rather complicates matters. I shall want your help to-night.” “At what time?” “Ten will be early enough.” “I shall be at Baker Street at ten.” “Very well. And, I say, Doctor, there may be some little danger, so kindly put your army revolver in your pocket.” He waved his hand, turned on his heel, and disappeared in an instant among the crowd. I trust that I am not more dense than my neighbours,",Arthur Conan Doyle,0,0.022786233113341343,0,True,0.0026331287808716297,8.775854075793177e-05,0.06563781201839447,0.030318455198188116
"The air within the vault hung thick and cloying, a palpable dampness that settled upon the lungs like a shroud. It was not merely cold, Watson, but *ancient* cold, the chill of stone undisturbed for generations. A scent of mildew and forgotten things clung to the rough-hewn walls, a testament to the earth’s slow reclamation. My lamp cast a flickering, inadequate circle, revealing only enough to confirm the grim solidity of our prison – or rather, the prison of our quarry.

“They have but one retreat,” he whispered, his voice a low rasp against the oppressive silence. “That is back through the house into Saxe-Coburg Square. I hope that you, Watson, will be prepared. The fellow, Blackwood, possesses a certain… desperation. A cornered rat, as they say, is a dangerous beast.”

He ran a gloved hand along a particularly slick patch of wall, examining the residue with a keenness that bordered on the unsettling. “Observe, the condensation. A constant seepage. This vault is not merely below the house, but *within* the water table. A clever, if unpleasant, choice for concealment.” 

A drip echoed, magnified in the stillness. The game, it seemed, was nearing its conclusion.",Arthur Conan Doyle,1,0.9661928017934164,1,True,0.9786779880523682,0.9999673962593079,0.919933021068573,0.033845582774156
"She would rush to secure it. The alarm of fire was admirably done. The smoke and shouting were enough to shake nerves of steel. She responded beautifully. The photograph is in a recess behind a sliding panel just above the right bell-pull. She was there in an instant, and I caught a glimpse of it as she half drew it out. When I cried out that it was a false alarm, she replaced it, glanced at the rocket, rushed from the room, and I have not seen her since. I rose, and, making my excuses, escaped from the house. I hesitated whether to attempt to secure the photograph at once; but the coachman had come in, and as he was watching me narrowly, it seemed safer to wait. A little over-precipitance may ruin all.” “And now?” I asked. “Our quest is practically finished. I shall call with the King to-morrow, and with you, if you care to come with us. We will be shown into the sitting-room to wait for the lady, but it is probable that when she comes she may find neither us nor the photograph. It might be a satisfaction to his Majesty to regain it with",Arthur Conan Doyle,0,0.023397510851888608,0,True,9.152566781267524e-05,0.013536381535232067,0.05656462535262108,0.02408642979705162
"The conveyance rattled, a bone-shaking progress through a landscape steeped in November’s gloom. Within, a most peculiar company. Old Mr. Finch, a man whose face resembled a dried plum, clutched a carpetbag with a tenacity suggesting it contained the very secrets of the universe. Opposite him sat a young woman, veiled and pale, her gloved hands clasped so tightly the knuckles shone like bleached bone. 

They were mysteries to one another, as complete as if each had been in his own coach and six, or his own coach and sixty, with the breadth of a continent between them. Mr. Finch attempted a gruff enquiry regarding the weather, a conversational olive branch swiftly rebuffed by a barely audible murmur. He retreated into a contemplation of the dust motes dancing in the weak sunlight, each a tiny, fleeting tragedy.

The woman, meanwhile, stared fixedly at the passing hedgerows, her gaze lost in some internal sorrow. A chipped cameo at her throat hinted at gentility fallen on hard times. The coachman, a taciturn fellow with a face like weathered leather, cracked his whip, a sound that seemed to echo the unspoken anxieties within. Each soul, a separate world, hurtling towards an unknown destination.",Charles Dickens,1,0.9533080458641052,1,True,0.966187059879303,0.9999821186065674,0.8937549591064453,0.044312933442121526
"really there, he laid down his work, put his hand to his neck, and took off a blackened string with a scrap of folded rag attached to it. He opened this, carefully, on his knee, and it contained a very little quantity of hair: not more than one or two long golden hairs, which he had, in some old day, wound off upon his finger. He took her hair into his hand again, and looked closely at it. “It is the same. How can it be! When was it! How was it!” As the concentrated expression returned to his forehead, he seemed to become conscious that it was in hers too. He turned her full to the light, and looked at her. “She had laid her head upon my shoulder, that night when I was summoned out--she had a fear of my going, though I had none--and when I was brought to the North Tower they found these upon my sleeve. ‘You will leave me them? They can never help me to escape in the body, though they may in the spirit.’ Those were the words I said. I remember them very well.” He formed this speech with his lips",Charles Dickens,0,0.02312631966439464,0,True,0.0001110983794205822,0.012241869233548641,0.05702599138021469,0.0244769239245065
